Minute,Hour,Day,Req/Min,AvgResponseTime,NumberOfPods
35,16,1,178,0.31,1
36,16,1,143,0.81,1
37,16,1,183,0.38,1
38,16,1,131,0.36,1
39,16,1,129,0.95,2
40,16,1,177,0.33,1
41,16,1,148,0.83,2
42,16,1,133,0.54,1
43,16,1,196,0.51,1
44,16,1,180,0.81,2
45,16,1,111,0.81,1
46,16,1,143,0.69,1
47,16,1,112,0.42,1
48,16,1,123,0.74,1
49,16,1,101,0.80,1
50,16,1,185,0.56,1
51,16,1,162,0.73,1
52,16,1,155,0.53,1
53,16,1,140,0.42,1
54,16,1,127,0.77,1
55,16,1,100,0.56,1
56,16,1,164,0.74,2
57,16,1,169,0.32,1
58,16,1,127,0.51,1
59,16,1,125,0.66,1
0,17,1,187,0.41,1
1,17,1,181,0.46,1
2,17,1,193,0.81,2
3,17,1,159,0.50,1
4,17,1,148,0.78,1
5,17,1,102,0.31,1
6,17,1,101,0.77,1
7,17,1,143,0.79,1
8,17,1,159,0.77,2
9,17,1,103,0.74,1
10,17,1,168,0.76,2
11,17,1,134,0.97,2
12,17,1,193,0.65,2
13,17,1,125,0.61,1
14,17,1,161,0.39,1
15,17,1,163,0.55,1
16,17,1,188,0.54,1
17,17,1,148,0.71,1
18,17,1,103,0.87,1
19,17,1,163,1.00,2
20,17,1,195,0.43,1
21,17,1,177,0.43,1
22,17,1,109,0.35,1
23,17,1,172,0.78,2
24,17,1,102,0.62,1
25,17,1,152,0.48,1
26,17,1,130,0.65,1
27,17,1,144,0.69,1
28,17,1,172,0.96,2
29,17,1,196,0.33,1
30,17,1,174,0.76,2
31,17,1,107,0.98,1
32,17,1,100,0.76,1
33,17,1,184,0.55,1
34,17,1,157,0.86,2
35,17,1,161,0.92,2
36,17,1,173,0.98,2
37,17,1,193,0.66,2
38,17,1,117,0.92,1
39,17,1,176,0.43,1
40,17,1,169,0.83,2
41,17,1,144,0.96,2
42,17,1,150,0.61,1
43,17,1,106,0.68,1
44,17,1,173,0.46,1
45,17,1,121,0.75,1
46,17,1,111,0.63,1
47,17,1,123,0.73,1
48,17,1,184,0.78,2
49,17,1,182,0.31,1
50,17,1,136,0.93,2
51,17,1,122,0.53,1
52,17,1,111,0.73,1
53,17,1,124,0.39,1
54,17,1,139,0.73,1
55,17,1,126,0.90,1
56,17,1,112,0.66,1
57,17,1,118,0.94,1
58,17,1,163,0.97,2
59,17,1,150,0.85,2
0,18,1,494,0.49,3
1,18,1,574,0.42,3
2,18,1,489,0.31,2
3,18,1,421,0.89,4
4,18,1,791,0.77,6
5,18,1,661,0.70,4
6,18,1,684,0.46,3
7,18,1,500,0.71,3
8,18,1,475,0.88,4
9,18,1,605,0.93,5
10,18,1,579,0.98,5
11,18,1,653,0.59,4
12,18,1,709,0.83,5
13,18,1,771,0.43,3
14,18,1,639,0.64,4
15,18,1,743,0.76,5
16,18,1,599,0.37,2
17,18,1,517,0.55,3
18,18,1,703,0.49,3
19,18,1,525,0.33,2
20,18,1,558,0.95,5
21,18,1,647,0.34,2
22,18,1,518,0.42,2
23,18,1,478,0.96,4
24,18,1,768,0.43,3
25,18,1,475,0.72,3
26,18,1,450,0.58,3
27,18,1,702,0.41,3
28,18,1,651,0.75,5
29,18,1,663,0.75,5
30,18,1,756,0.65,5
31,18,1,678,0.66,4
32,18,1,490,0.34,2
33,18,1,472,0.95,4
34,18,1,603,0.33,2
35,18,1,621,0.50,3
36,18,1,579,0.49,3
37,18,1,736,0.48,3
38,18,1,515,0.58,3
39,18,1,421,0.80,3
40,18,1,412,0.38,2
41,18,1,737,0.99,7
42,18,1,625,0.82,5
43,18,1,477,0.87,4
44,18,1,612,0.83,5
45,18,1,567,0.35,2
46,18,1,742,0.65,5
47,18,1,438,0.41,2
48,18,1,585,0.90,5
49,18,1,500,0.75,4
50,18,1,498,0.81,4
51,18,1,436,0.56,3
52,18,1,416,0.77,3
53,18,1,688,0.93,6
54,18,1,539,0.56,3
55,18,1,745,0.40,3
56,18,1,767,0.76,5
57,18,1,762,0.78,5
58,18,1,508,0.31,2
59,18,1,520,0.41,2
0,19,1,514,0.77,4
1,19,1,433,0.86,4
2,19,1,423,0.98,4
3,19,1,772,0.58,4
4,19,1,439,0.46,2
5,19,1,465,0.60,3
6,19,1,471,0.95,4
7,19,1,649,0.91,5
8,19,1,477,0.46,2
9,19,1,668,0.39,3
10,19,1,601,0.95,5
11,19,1,449,0.82,4
12,19,1,689,0.93,6
13,19,1,736,0.56,4
14,19,1,573,0.39,2
15,19,1,685,0.90,6
16,19,1,777,0.39,3
17,19,1,404,0.51,2
18,19,1,678,0.31,2
19,19,1,673,0.95,6
20,19,1,577,0.89,5
21,19,1,720,0.99,6
22,19,1,702,0.70,5
23,19,1,564,0.99,5
24,19,1,781,0.73,5
25,19,1,685,0.50,3
26,19,1,557,0.31,2
27,19,1,491,0.40,2
28,19,1,495,0.86,4
29,19,1,503,0.56,3
30,19,1,776,0.60,4
31,19,1,431,0.73,3
32,19,1,421,0.79,3
33,19,1,550,0.41,2
34,19,1,526,0.58,3
35,19,1,711,0.55,4
36,19,1,426,0.90,4
37,19,1,508,0.49,3
38,19,1,522,0.58,3
39,19,1,724,0.81,5
40,19,1,752,0.34,3
41,19,1,784,0.91,6
42,19,1,768,0.43,3
43,19,1,744,0.59,4
44,19,1,748,0.49,4
45,19,1,786,0.60,4
46,19,1,596,0.31,2
47,19,1,643,0.69,4
48,19,1,551,0.97,5
49,19,1,588,0.82,5
50,19,1,457,0.88,4
51,19,1,497,0.89,4
52,19,1,540,0.84,4
53,19,1,447,0.43,2
54,19,1,700,0.84,5
55,19,1,748,0.53,4
56,19,1,726,0.84,6
57,19,1,732,0.82,6
58,19,1,549,0.48,3
59,19,1,450,0.73,3
0,20,1,723,0.32,2
1,20,1,753,0.80,6
2,20,1,469,0.45,2
3,20,1,506,0.36,2
4,20,1,499,0.80,4
5,20,1,705,0.80,5
6,20,1,414,0.53,2
7,20,1,595,0.81,5
8,20,1,543,0.85,4
9,20,1,714,0.94,6
10,20,1,601,0.80,5
11,20,1,791,0.83,6
12,20,1,645,0.32,2
13,20,1,766,0.64,5
14,20,1,792,0.37,3
15,20,1,726,0.57,4
16,20,1,439,0.38,2
17,20,1,471,0.67,3
18,20,1,440,0.60,3
19,20,1,654,0.44,3
20,20,1,539,0.65,3
21,20,1,409,0.38,2
22,20,1,439,0.39,2
23,20,1,621,0.66,4
24,20,1,417,0.89,4
25,20,1,467,0.92,4
26,20,1,754,0.30,2
27,20,1,430,0.90,4
28,20,1,648,0.67,4
29,20,1,744,0.38,3
30,20,1,440,0.84,4
31,20,1,568,0.58,3
32,20,1,707,0.66,4
33,20,1,731,0.85,6
34,20,1,458,0.80,4
35,20,1,782,0.61,4
36,20,1,686,0.50,3
37,20,1,512,0.34,2
38,20,1,548,0.94,5
39,20,1,783,0.53,4
40,20,1,775,0.58,4
41,20,1,485,0.88,4
42,20,1,766,0.45,3
43,20,1,492,0.91,4
44,20,1,705,0.96,6
45,20,1,776,0.36,3
46,20,1,533,0.82,4
47,20,1,426,0.33,2
48,20,1,429,0.45,2
49,20,1,475,0.53,3
50,20,1,633,0.39,3
51,20,1,482,0.57,3
52,20,1,603,0.74,4
53,20,1,718,0.60,4
54,20,1,762,0.34,3
55,20,1,487,0.35,2
56,20,1,492,0.58,3
57,20,1,742,0.36,3
58,20,1,538,0.48,3
59,20,1,451,0.50,2
0,21,1,758,0.60,4
1,21,1,488,0.99,5
2,21,1,507,0.34,2
3,21,1,492,0.66,3
4,21,1,412,0.37,2
5,21,1,763,0.57,4
6,21,1,761,0.69,5
7,21,1,416,0.36,2
8,21,1,478,0.83,4
9,21,1,653,0.34,2
10,21,1,540,0.68,4
11,21,1,540,0.70,4
12,21,1,432,0.43,2
13,21,1,492,0.44,2
14,21,1,415,0.60,3
15,21,1,712,0.36,3
16,21,1,529,0.45,2
17,21,1,635,0.65,4
18,21,1,642,0.32,2
19,21,1,758,0.88,6
20,21,1,572,0.37,2
21,21,1,786,0.62,5
22,21,1,741,0.73,5
23,21,1,428,0.87,4
24,21,1,640,0.87,5
25,21,1,413,0.92,4
26,21,1,642,0.91,5
27,21,1,609,0.95,5
28,21,1,721,0.93,6
29,21,1,789,0.48,4
30,21,1,492,0.73,3
31,21,1,495,0.74,4
32,21,1,604,0.99,5
33,21,1,691,0.55,4
34,21,1,475,0.32,2
35,21,1,733,0.73,5
36,21,1,449,0.85,4
37,21,1,610,0.61,4
38,21,1,573,0.57,3
39,21,1,423,0.39,2
40,21,1,450,0.74,3
41,21,1,777,0.84,6
42,21,1,401,0.74,3
43,21,1,463,0.73,3
44,21,1,570,0.64,4
45,21,1,576,0.57,3
46,21,1,591,0.87,5
47,21,1,417,0.89,4
48,21,1,475,0.44,2
49,21,1,496,0.40,2
50,21,1,592,0.88,5
51,21,1,515,0.44,2
52,21,1,604,0.84,5
53,21,1,518,0.78,4
54,21,1,746,0.82,6
55,21,1,448,0.76,3
56,21,1,410,0.56,2
57,21,1,448,0.38,2
58,21,1,427,0.69,3
59,21,1,599,0.80,4
0,22,1,595,0.92,5
1,22,1,599,0.87,5
2,22,1,509,0.55,3
3,22,1,482,0.62,3
4,22,1,589,0.67,4
5,22,1,673,0.58,4
6,22,1,578,0.72,4
7,22,1,516,0.68,3
8,22,1,533,0.69,4
9,22,1,489,0.41,2
10,22,1,732,0.46,3
11,22,1,496,0.78,4
12,22,1,450,0.67,3
13,22,1,641,0.32,2
14,22,1,778,0.38,3
15,22,1,445,0.88,4
16,22,1,520,0.97,5
17,22,1,508,0.93,4
18,22,1,692,0.63,4
19,22,1,793,0.68,5
20,22,1,727,0.74,5
21,22,1,549,0.71,4
22,22,1,734,0.32,2
23,22,1,538,0.72,4
24,22,1,699,0.59,4
25,22,1,432,0.83,3
26,22,1,487,0.71,3
27,22,1,762,0.40,3
28,22,1,467,0.35,2
29,22,1,590,0.98,5
30,22,1,482,0.42,2
31,22,1,445,0.64,3
32,22,1,653,0.75,5
33,22,1,684,0.89,6
34,22,1,582,0.56,3
35,22,1,686,0.95,6
36,22,1,444,0.90,4
37,22,1,576,0.68,4
38,22,1,460,0.32,2
39,22,1,508,0.62,3
40,22,1,592,0.72,4
41,22,1,526,0.68,3
42,22,1,519,0.74,4
43,22,1,633,0.48,3
44,22,1,509,0.66,3
45,22,1,730,0.71,5
46,22,1,681,0.50,3
47,22,1,748,0.91,6
48,22,1,572,0.38,2
49,22,1,556,0.92,5
50,22,1,607,0.47,3
51,22,1,596,0.32,2
52,22,1,576,0.88,5
53,22,1,641,0.41,3
54,22,1,566,0.95,5
55,22,1,543,0.34,2
56,22,1,659,0.60,4
57,22,1,528,0.77,4
58,22,1,431,0.57,3
59,22,1,527,0.83,4
0,23,1,687,0.88,6
1,23,1,580,0.92,5
2,23,1,719,0.74,5
3,23,1,462,0.89,4
4,23,1,588,0.89,5
5,23,1,435,0.83,4
6,23,1,450,0.84,4
7,23,1,742,0.54,4
8,23,1,506,0.65,3
9,23,1,412,0.76,3
10,23,1,465,0.86,4
11,23,1,693,0.90,6
12,23,1,648,0.58,4
13,23,1,482,0.85,4
14,23,1,744,0.35,3
15,23,1,516,0.61,3
16,23,1,441,0.60,3
17,23,1,774,0.83,6
18,23,1,709,0.36,3
19,23,1,788,0.31,3
20,23,1,406,0.69,3
21,23,1,732,0.45,3
22,23,1,459,0.48,2
23,23,1,774,0.85,6
24,23,1,456,0.83,4
25,23,1,603,0.37,2
26,23,1,698,0.53,4
27,23,1,652,0.51,3
28,23,1,666,0.80,5
29,23,1,754,0.91,6
30,23,1,697,0.66,4
31,23,1,594,0.61,4
32,23,1,556,0.92,5
33,23,1,701,0.55,4
34,23,1,651,0.58,4
35,23,1,454,0.38,2
36,23,1,691,0.42,3
37,23,1,564,0.34,2
38,23,1,509,0.91,4
39,23,1,619,0.72,4
40,23,1,736,0.54,4
41,23,1,763,0.58,4
42,23,1,741,0.95,6
43,23,1,730,0.80,5
44,23,1,507,0.67,3
45,23,1,497,0.36,2
46,23,1,762,0.36,3
47,23,1,493,0.57,3
48,23,1,727,0.61,4
49,23,1,632,0.89,5
50,23,1,530,0.70,4
51,23,1,768,0.77,5
52,23,1,773,0.45,3
53,23,1,778,0.37,3
54,23,1,793,0.52,4
55,23,1,554,0.65,4
56,23,1,696,0.43,3
57,23,1,723,0.68,5
58,23,1,683,0.80,5
59,23,1,588,1.00,5
0,0,2,53,0.72,1
1,0,2,71,0.98,1
2,0,2,39,0.82,1
3,0,2,22,0.77,1
4,0,2,51,0.36,1
5,0,2,27,0.66,1
6,0,2,41,0.50,1
7,0,2,52,0.78,1
8,0,2,39,0.82,1
9,0,2,47,0.51,1
10,0,2,71,0.74,1
11,0,2,47,0.46,1
12,0,2,62,0.41,1
13,0,2,34,0.88,1
14,0,2,25,0.84,1
15,0,2,55,0.48,1
16,0,2,50,0.85,1
17,0,2,21,0.81,1
18,0,2,51,0.83,1
19,0,2,79,0.55,1
20,0,2,46,0.53,1
21,0,2,53,0.78,1
22,0,2,74,0.80,1
23,0,2,33,0.83,1
24,0,2,30,0.95,1
25,0,2,76,0.95,1
26,0,2,37,0.95,1
27,0,2,54,0.84,1
28,0,2,78,0.55,1
29,0,2,62,0.35,1
30,0,2,24,0.83,1
31,0,2,50,0.54,1
32,0,2,72,0.80,1
33,0,2,73,0.68,1
34,0,2,52,0.51,1
35,0,2,36,0.93,1
36,0,2,52,0.60,1
37,0,2,76,0.31,1
38,0,2,36,0.83,1
39,0,2,49,0.86,1
40,0,2,20,0.87,1
41,0,2,20,0.89,1
42,0,2,40,0.35,1
43,0,2,63,0.37,1
44,0,2,76,0.92,1
45,0,2,39,0.92,1
46,0,2,64,0.54,1
47,0,2,39,0.94,1
48,0,2,30,0.44,1
49,0,2,42,0.67,1
50,0,2,47,0.87,1
51,0,2,59,0.30,1
52,0,2,78,0.50,1
53,0,2,39,0.56,1
54,0,2,34,0.45,1
55,0,2,29,0.64,1
56,0,2,71,0.76,1
57,0,2,36,0.32,1
58,0,2,33,0.47,1
59,0,2,34,0.94,1
0,1,2,65,0.71,1
1,1,2,20,0.77,1
2,1,2,59,0.53,1
3,1,2,56,0.91,1
4,1,2,80,0.49,1
5,1,2,49,0.60,1
6,1,2,58,0.77,1
7,1,2,50,0.35,1
8,1,2,58,0.96,1
9,1,2,31,0.48,1
10,1,2,61,0.89,1
11,1,2,35,0.74,1
12,1,2,50,0.63,1
13,1,2,77,0.46,1
14,1,2,31,0.41,1
15,1,2,50,0.87,1
16,1,2,49,0.89,1
17,1,2,69,0.43,1
18,1,2,65,0.74,1
19,1,2,28,0.72,1
20,1,2,72,0.71,1
21,1,2,79,0.80,1
22,1,2,32,0.88,1
23,1,2,80,0.46,1
24,1,2,34,0.65,1
25,1,2,42,0.38,1
26,1,2,77,0.35,1
27,1,2,36,0.40,1
28,1,2,35,0.61,1
29,1,2,75,0.63,1
30,1,2,23,0.36,1
31,1,2,39,0.98,1
32,1,2,79,0.91,1
33,1,2,33,0.94,1
34,1,2,50,0.69,1
35,1,2,55,0.49,1
36,1,2,42,0.59,1
37,1,2,28,0.57,1
38,1,2,38,0.58,1
39,1,2,63,0.49,1
40,1,2,68,0.37,1
41,1,2,65,0.67,1
42,1,2,58,0.31,1
43,1,2,21,0.87,1
44,1,2,65,0.44,1
45,1,2,47,0.31,1
46,1,2,25,0.31,1
47,1,2,40,0.64,1
48,1,2,55,0.56,1
49,1,2,29,0.46,1
50,1,2,30,0.34,1
51,1,2,52,0.66,1
52,1,2,77,0.52,1
53,1,2,54,0.58,1
54,1,2,30,0.40,1
55,1,2,34,0.74,1
56,1,2,72,0.33,1
57,1,2,69,0.89,1
58,1,2,34,0.96,1
59,1,2,64,0.68,1
0,2,2,47,0.66,1
1,2,2,26,0.93,1
2,2,2,60,0.36,1
3,2,2,68,0.98,1
4,2,2,57,1.00,1
5,2,2,44,0.91,1
6,2,2,49,0.69,1
7,2,2,46,0.39,1
8,2,2,60,0.87,1
9,2,2,45,0.89,1
10,2,2,65,0.34,1
11,2,2,42,0.69,1
12,2,2,59,0.52,1
13,2,2,35,0.67,1
14,2,2,66,0.42,1
15,2,2,22,0.71,1
16,2,2,46,0.86,1
17,2,2,23,0.95,1
18,2,2,69,0.96,1
19,2,2,51,0.93,1
20,2,2,73,0.94,1
21,2,2,31,0.36,1
22,2,2,34,0.32,1
23,2,2,56,0.75,1
24,2,2,77,0.95,1
25,2,2,42,0.41,1
26,2,2,38,0.78,1
27,2,2,76,0.50,1
28,2,2,20,0.90,1
29,2,2,75,0.68,1
30,2,2,75,0.90,1
31,2,2,69,0.40,1
32,2,2,34,0.66,1
33,2,2,71,0.76,1
34,2,2,76,0.84,1
35,2,2,33,0.32,1
36,2,2,73,0.68,1
37,2,2,35,0.65,1
38,2,2,64,0.50,1
39,2,2,48,0.49,1
40,2,2,63,0.95,1
41,2,2,59,0.70,1
42,2,2,49,0.60,1
43,2,2,41,0.85,1
44,2,2,62,0.57,1
45,2,2,42,0.38,1
46,2,2,33,0.47,1
47,2,2,78,0.67,1
48,2,2,36,0.81,1
49,2,2,61,0.63,1
50,2,2,73,0.60,1
51,2,2,35,0.80,1
52,2,2,30,0.50,1
53,2,2,79,0.79,1
54,2,2,49,0.63,1
55,2,2,50,0.61,1
56,2,2,23,0.52,1
57,2,2,72,0.97,1
58,2,2,22,0.32,1
59,2,2,24,0.76,1
0,3,2,32,0.92,1
1,3,2,62,0.59,1
2,3,2,28,0.97,1
3,3,2,28,0.89,1
4,3,2,37,0.60,1
5,3,2,34,0.83,1
6,3,2,36,0.53,1
7,3,2,21,0.84,1
8,3,2,37,0.48,1
9,3,2,50,0.53,1
10,3,2,23,0.81,1
11,3,2,27,0.40,1
12,3,2,44,0.94,1
13,3,2,69,0.98,1
14,3,2,34,0.90,1
15,3,2,36,0.34,1
16,3,2,63,0.83,1
17,3,2,68,0.68,1
18,3,2,60,0.32,1
19,3,2,64,0.89,1
20,3,2,68,0.50,1
21,3,2,73,0.66,1
22,3,2,79,0.37,1
23,3,2,70,0.69,1
24,3,2,25,0.59,1
25,3,2,68,0.33,1
26,3,2,44,0.84,1
27,3,2,49,0.60,1
28,3,2,32,0.96,1
29,3,2,27,0.62,1
30,3,2,61,0.91,1
31,3,2,71,0.77,1
32,3,2,40,0.86,1
33,3,2,51,0.57,1
34,3,2,67,0.89,1
35,3,2,30,0.67,1
36,3,2,55,0.53,1
37,3,2,70,0.34,1
38,3,2,21,0.82,1
39,3,2,36,0.49,1
40,3,2,71,0.45,1
41,3,2,52,0.86,1
42,3,2,38,0.72,1
43,3,2,74,0.85,1
44,3,2,26,0.96,1
45,3,2,60,0.80,1
46,3,2,25,0.73,1
47,3,2,32,0.77,1
48,3,2,25,0.47,1
49,3,2,31,0.86,1
50,3,2,69,0.83,1
51,3,2,46,0.56,1
52,3,2,22,0.75,1
53,3,2,71,0.31,1
54,3,2,47,0.36,1
55,3,2,51,0.33,1
56,3,2,31,0.91,1
57,3,2,29,0.59,1
58,3,2,38,0.91,1
59,3,2,56,0.70,1
0,4,2,52,0.63,1
1,4,2,69,0.44,1
2,4,2,34,0.67,1
3,4,2,61,0.90,1
4,4,2,76,0.64,1
5,4,2,49,0.84,1
6,4,2,48,0.39,1
7,4,2,77,0.99,1
8,4,2,53,0.77,1
9,4,2,51,0.70,1
10,4,2,27,0.88,1
11,4,2,66,0.57,1
12,4,2,75,0.61,1
13,4,2,26,0.70,1
14,4,2,68,0.62,1
15,4,2,53,0.72,1
16,4,2,33,0.50,1
17,4,2,61,0.44,1
18,4,2,36,0.88,1
19,4,2,63,0.65,1
20,4,2,54,0.52,1
21,4,2,67,0.60,1
22,4,2,20,0.94,1
23,4,2,58,0.86,1
24,4,2,79,0.99,1
25,4,2,60,0.66,1
26,4,2,72,0.44,1
27,4,2,48,0.72,1
28,4,2,26,0.51,1
29,4,2,34,0.90,1
30,4,2,52,0.39,1
31,4,2,45,0.98,1
32,4,2,43,0.91,1
33,4,2,33,0.73,1
34,4,2,25,0.46,1
35,4,2,54,0.65,1
36,4,2,43,0.70,1
37,4,2,50,0.63,1
38,4,2,53,0.99,1
39,4,2,70,0.66,1
40,4,2,37,0.79,1
41,4,2,35,0.40,1
42,4,2,48,0.72,1
43,4,2,55,0.53,1
44,4,2,75,0.32,1
45,4,2,45,0.92,1
46,4,2,28,0.90,1
47,4,2,60,0.47,1
48,4,2,43,0.71,1
49,4,2,36,0.84,1
50,4,2,31,0.94,1
51,4,2,55,0.69,1
52,4,2,30,0.80,1
53,4,2,65,0.72,1
54,4,2,64,0.31,1
55,4,2,53,0.73,1
56,4,2,47,0.47,1
57,4,2,48,0.94,1
58,4,2,79,0.71,1
59,4,2,33,0.69,1
0,5,2,54,0.62,1
1,5,2,45,0.53,1
2,5,2,62,0.67,1
3,5,2,22,0.78,1
4,5,2,34,0.48,1
5,5,2,64,0.92,1
6,5,2,23,0.96,1
7,5,2,71,0.73,1
8,5,2,61,0.44,1
9,5,2,55,0.49,1
10,5,2,74,0.96,1
11,5,2,63,0.64,1
12,5,2,33,0.66,1
13,5,2,39,0.82,1
14,5,2,54,0.98,1
15,5,2,64,0.54,1
16,5,2,31,0.69,1
17,5,2,65,0.94,1
18,5,2,41,0.97,1
19,5,2,73,0.51,1
20,5,2,71,0.67,1
21,5,2,29,0.44,1
22,5,2,23,0.55,1
23,5,2,44,0.48,1
24,5,2,77,0.86,1
25,5,2,33,0.76,1
26,5,2,61,0.32,1
27,5,2,58,0.38,1
28,5,2,37,0.99,1
29,5,2,79,0.65,1
30,5,2,54,0.59,1
31,5,2,73,0.60,1
32,5,2,28,0.58,1
33,5,2,43,0.39,1
34,5,2,33,0.68,1
35,5,2,32,0.39,1
36,5,2,36,0.35,1
37,5,2,30,0.48,1
38,5,2,35,0.55,1
39,5,2,66,0.38,1
40,5,2,44,0.94,1
41,5,2,70,0.56,1
42,5,2,39,0.37,1
43,5,2,71,0.92,1
44,5,2,40,0.93,1
45,5,2,24,0.93,1
46,5,2,80,0.48,1
47,5,2,26,0.63,1
48,5,2,28,0.94,1
49,5,2,48,0.58,1
50,5,2,62,0.81,1
51,5,2,31,0.99,1
52,5,2,61,0.98,1
53,5,2,42,0.55,1
54,5,2,76,0.40,1
55,5,2,80,0.51,1
56,5,2,49,0.36,1
57,5,2,72,0.42,1
58,5,2,49,0.94,1
59,5,2,57,0.91,1
0,6,2,57,0.73,1
1,6,2,38,0.68,1
2,6,2,20,0.42,1
3,6,2,41,0.43,1
4,6,2,46,0.99,1
5,6,2,68,0.30,1
6,6,2,46,0.74,1
7,6,2,54,0.63,1
8,6,2,77,0.49,1
9,6,2,53,0.79,1
10,6,2,37,0.69,1
11,6,2,26,0.53,1
12,6,2,30,0.93,1
13,6,2,74,0.96,1
14,6,2,72,0.69,1
15,6,2,67,0.97,1
16,6,2,67,0.76,1
17,6,2,27,0.59,1
18,6,2,39,0.56,1
19,6,2,21,0.91,1
20,6,2,62,0.68,1
21,6,2,45,0.69,1
22,6,2,28,0.58,1
23,6,2,62,0.42,1
24,6,2,33,0.32,1
25,6,2,51,0.59,1
26,6,2,28,0.63,1
27,6,2,68,0.51,1
28,6,2,39,0.72,1
29,6,2,53,0.44,1
30,6,2,76,0.42,1
31,6,2,56,0.91,1
32,6,2,38,0.88,1
33,6,2,38,0.77,1
34,6,2,28,0.35,1
35,6,2,40,0.86,1
36,6,2,56,0.52,1
37,6,2,71,0.82,1
38,6,2,61,0.70,1
39,6,2,73,0.64,1
40,6,2,68,0.68,1
41,6,2,34,0.96,1
42,6,2,70,0.61,1
43,6,2,71,0.99,1
44,6,2,46,0.95,1
45,6,2,36,0.41,1
46,6,2,27,0.32,1
47,6,2,73,0.90,1
48,6,2,37,0.71,1
49,6,2,27,0.59,1
50,6,2,69,0.32,1
51,6,2,43,0.33,1
52,6,2,45,0.38,1
53,6,2,44,0.80,1
54,6,2,74,0.55,1
55,6,2,37,0.61,1
56,6,2,76,0.56,1
57,6,2,63,0.59,1
58,6,2,64,0.34,1
59,6,2,80,0.96,1
0,7,2,64,0.48,1
1,7,2,42,0.58,1
2,7,2,39,0.97,1
3,7,2,75,0.63,1
4,7,2,78,0.81,1
5,7,2,57,0.31,1
6,7,2,66,0.73,1
7,7,2,79,0.52,1
8,7,2,76,0.41,1
9,7,2,34,0.81,1
10,7,2,75,0.95,1
11,7,2,73,0.75,1
12,7,2,73,0.50,1
13,7,2,51,0.99,1
14,7,2,56,0.70,1
15,7,2,28,0.32,1
16,7,2,52,0.65,1
17,7,2,49,0.37,1
18,7,2,44,0.34,1
19,7,2,75,0.52,1
20,7,2,54,0.81,1
21,7,2,42,0.92,1
22,7,2,41,0.88,1
23,7,2,36,0.97,1
24,7,2,61,0.52,1
25,7,2,52,0.70,1
26,7,2,30,0.54,1
27,7,2,33,0.36,1
28,7,2,78,0.45,1
29,7,2,24,0.91,1
30,7,2,58,0.72,1
31,7,2,75,0.32,1
32,7,2,32,0.48,1
33,7,2,48,0.32,1
34,7,2,42,0.51,1
35,7,2,72,0.70,1
36,7,2,43,0.36,1
37,7,2,46,0.60,1
38,7,2,66,0.43,1
39,7,2,45,0.53,1
40,7,2,33,0.60,1
41,7,2,51,0.55,1
42,7,2,80,0.75,1
43,7,2,23,0.78,1
44,7,2,79,0.82,1
45,7,2,31,0.45,1
46,7,2,77,0.46,1
47,7,2,35,0.34,1
48,7,2,23,0.69,1
49,7,2,76,0.93,1
50,7,2,79,0.60,1
51,7,2,67,0.68,1
52,7,2,62,0.39,1
53,7,2,44,0.59,1
54,7,2,61,0.71,1
55,7,2,65,0.38,1
56,7,2,60,0.51,1
57,7,2,28,0.63,1
58,7,2,38,0.70,1
59,7,2,28,0.57,1
0,8,2,148,0.91,2
1,8,2,200,0.37,1
2,8,2,110,0.92,1
3,8,2,185,0.64,1
4,8,2,139,0.48,1
5,8,2,134,0.82,1
6,8,2,122,0.82,1
7,8,2,195,0.37,1
8,8,2,133,0.47,1
9,8,2,169,0.96,2
10,8,2,154,0.51,1
11,8,2,143,0.94,2
12,8,2,125,0.68,1
13,8,2,191,0.75,2
14,8,2,125,0.86,1
15,8,2,147,0.48,1
16,8,2,110,0.70,1
17,8,2,114,0.45,1
18,8,2,173,0.90,2
19,8,2,128,0.67,1
20,8,2,193,0.76,2
21,8,2,170,0.84,2
22,8,2,179,0.64,1
23,8,2,134,0.87,1
24,8,2,160,0.97,2
25,8,2,150,0.71,1
26,8,2,135,0.81,1
27,8,2,168,0.79,2
28,8,2,188,0.83,2
29,8,2,112,0.81,1
30,8,2,191,0.31,1
31,8,2,180,0.90,2
32,8,2,114,0.59,1
33,8,2,151,0.63,1
34,8,2,153,0.52,1
35,8,2,136,0.40,1
36,8,2,106,0.59,1
37,8,2,184,0.89,2
38,8,2,191,0.96,2
39,8,2,141,0.53,1
40,8,2,178,0.32,1
41,8,2,113,0.80,1
42,8,2,151,0.38,1
43,8,2,114,0.83,1
44,8,2,132,0.79,1
45,8,2,161,0.59,1
46,8,2,106,0.58,1
47,8,2,200,0.79,2
48,8,2,174,0.91,2
49,8,2,175,0.96,2
50,8,2,105,0.58,1
51,8,2,116,0.72,1
52,8,2,138,1.00,2
53,8,2,103,0.38,1
54,8,2,174,0.49,1
55,8,2,189,0.53,1
56,8,2,118,0.78,1
57,8,2,168,0.93,2
58,8,2,196,0.55,1
59,8,2,123,0.73,1
0,9,2,189,0.78,2
1,9,2,112,0.99,1
2,9,2,188,0.86,2
3,9,2,164,0.85,2
4,9,2,147,0.31,1
5,9,2,190,0.58,1
6,9,2,137,0.35,1
7,9,2,103,0.87,1
8,9,2,122,0.87,1
9,9,2,131,0.50,1
10,9,2,107,0.92,1
11,9,2,153,0.87,2
